step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,nameOrig_outDegree,nameDest_inDegree,HourOfDay,DayOfWeek,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,account_age_steps,txn_amount_vs_historical_avg,orig_community_id,dest_community_id,is_cross_community_txn,payee_past_fraud_ratio,is_single_path_transfer,isComplexFraud,avg_txn_amount_last_5,txn_count_orig,is_night_txn,is_weekend,orig_balance_change,dest_balance_change,txn_vs_orig_balance,txn_vs_dest_balance,degree_ratio,is_cross_community_txn_num,is_single_path_transfer_num,transaction_type,fraud_type
235,CASH_IN,190973.84,C803612373,52005.0,242978.84,C1670167715,696341.33,505367.5,0,0,1,2,19,2,1,0,0,0,0,0,1.0,223342,223342,0,0.0,0,0,0,1,0,0,-3.672220748,-0.274253188,3.672220748,0.274253203,0.666666667,0,0,credit,Normal
18,TRANSFER,425193.24,C763618774,0.0,0.0,C466754972,495499.06,808554.56,0,0,1,3,18,0,0,0,0,0,1,0,1.0,29757,29757,0,0.0,0,0,0,1,0,0,0.0,0.631798373,425193000000.0,0.858111093,0.5,0,0,transfer,Normal
40,CASH_IN,13058.46,C1780313784,4217590.6,4230649.06,C360008367,211855.15,198796.69,0,0,1,2,16,1,1,0,0,0,0,0,1.0,58494,58494,0,0.0,0,0,0,1,0,0,-0.00309619,-0.061638624,0.00309619,0.061638624,0.666666667,0,0,credit,Normal
590,CASH_IN,270948.81,C1057968573,6221.0,277169.81,C1535787337,1140847.63,869898.82,0,0,1,1,14,3,1,0,0,0,0,0,1.0,446376,446376,0,0.0,0,0,0,1,0,0,-43.55389969,-0.237497807,43.55389969,0.237497807,1.0,0,0,credit,Normal
636,TRANSFER,146095.73,C1225529288,146095.73,0.0,C1204122756,0.0,0.0,1,0,1,1,12,5,0,0,0,0,1,0,1.0,449972,449972,0,1.0,0,0,0,1,0,1,1.0,0.0,1.0,146096000000.0,1.0,0,0,transfer,Fake Transfer Fraud
38,CASH_OUT,56524.99,C1715690462,0.0,0.0,C1826194250,362831.19,419356.18,0,0,1,4,14,1,0,1,0,0,0,0,1.0,35911,35911,0,0.0,0,0,0,1,0,0,0.0,0.155788674,56524990000.0,0.155788674,0.4,0,0,debit,Normal
404,TRANSFER,1164834.61,C1406287548,0.0,0.0,C1844954472,4552925.55,5717760.16,0,0,1,3,20,2,0,0,0,0,1,0,1.0,53398,53398,0,0.0,0,0,0,1,0,0,0.0,0.255843105,1164830000000.0,0.255843105,0.5,0,0,transfer,Normal
374,CASH_IN,133050.99,C1567347995,5697410.36,5830461.35,C1521873113,28844370.57,28711319.58,0,0,1,5,14,1,1,0,0,0,0,0,1.0,7693,7693,0,0.0,0,0,0,1,0,0,-0.023352889,-0.004612719,0.023352889,0.004612719,0.333333333,0,0,credit,Normal
156,CASH_OUT,53881.71,C1069629002,27908.0,0.0,C873179850,3409154.45,3463036.16,0,0,1,3,12,6,0,1,0,0,0,0,1.0,76111,76111,0,0.0,0,0,0,1,0,1,1.0,0.015805007,1.930690483,0.015805007,0.5,0,0,debit,Normal
401,PAYMENT,51112.62,C223952066,30113.0,0.0,M697158722,0.0,0.0,0,0,1,1,17,2,0,0,0,1,0,0,1.0,415405,415405,0,0.0,0,0,0,1,0,0,1.0,0.0,1.697360608,51112620000.0,1.0,0,0,upi,Normal
20,PAYMENT,6511.83,C57490848,55965.0,49453.17,M1204659148,0.0,0.0,0,0,2,1,20,0,0,0,0,1,0,0,1.0,41889,41889,0,0.0,0,0,0,1,0,0,0.116355401,0.0,0.116355401,6511830000.0,1.5,0,0,upi,Normal
27,TRANSFER,329937.88,C699198167,329937.88,0.0,C2064246111,0.0,0.0,1,0,1,2,3,1,0,0,0,0,1,0,1.0,43048,43048,0,0.5,0,0,0,1,1,0,1.0,0.0,1.0,329938000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
37,CASH_IN,47464.99,C1558035067,16430.07,63895.06,C1437781451,3987528.76,3940063.78,0,0,1,4,13,1,1,0,0,0,0,0,1.0,8202,8202,0,0.0,0,0,0,1,0,0,-2.888909785,-0.011903357,2.888909785,0.01190336,0.4,0,0,credit,Normal
256,PAYMENT,16134.94,C1683172851,0.0,0.0,M1435997618,0.0,0.0,0,0,1,1,16,3,0,0,0,1,0,0,1.0,245637,245637,0,0.0,0,0,0,1,0,0,0.0,0.0,16134940000.0,16134940000.0,1.0,0,0,upi,Normal
33,TRANSFER,417046.47,C1609680971,0.0,0.0,C467702718,443465.19,860511.65,0,0,1,7,9,1,0,0,0,0,1,0,1.0,41230,41230,0,0.0,0,0,0,1,0,0,0.0,0.940426598,417046000000.0,0.940426621,0.25,0,0,transfer,Normal
298,CASH_OUT,479333.78,C1935521997,14669.0,0.0,C463224814,526397.79,1005731.57,0,0,1,4,10,5,0,1,0,0,0,0,1.0,27147,27147,0,0.0,0,0,0,1,0,1,1.0,0.910592311,32.67665008,0.910592311,0.4,0,0,debit,Normal
109,TRANSFER,3523089.46,C1036579486,3523089.46,0.0,C1338642414,0.0,0.0,1,0,1,3,13,4,0,0,0,0,1,0,1.0,77489,77489,0,0.333333333,0,0,0,1,0,0,1.0,0.0,1.0,3523090000000.0,0.5,0,0,transfer,Fake Transfer Fraud
33,CASH_OUT,13909.5,C1817130324,5954.05,0.0,C1645284135,23250.03,37159.54,0,0,1,2,9,1,0,1,0,0,0,0,1.0,44212,44212,0,0.0,0,0,0,1,0,0,1.0,0.598257723,2.336140946,0.598257293,0.666666667,0,0,debit,Normal
134,PAYMENT,1035.03,C1928201002,10447.0,9411.97,M362153995,0.0,0.0,0,0,1,1,14,5,0,0,0,1,0,0,0.999999999,89694,89694,0,0.0,0,0,0,1,0,1,0.099074375,0.0,0.099074375,1035030000.0,1.0,0,0,upi,Normal
688,CASH_OUT,516632.36,C2121067086,234.0,0.0,C674687779,508969.73,1025602.09,0,0,1,1,16,0,0,1,0,0,0,0,1.0,453571,453571,0,0.0,0,0,0,1,0,0,0.999999996,1.015055178,2207.830589,1.015055178,1.0,0,0,debit,Normal
55,CASH_OUT,283400.42,C2116041382,283400.42,0.0,C1772301094,2662439.92,2945840.34,1,0,1,7,7,2,0,1,0,0,0,0,1.0,9264,9264,0,0.142857143,0,0,0,1,0,0,1.0,0.106443874,1.0,0.106443874,0.25,0,0,debit,Account Takeover Fraud
260,CASH_OUT,144014.4,C311335104,123.0,0.0,C1629381899,336785.53,480799.93,0,0,1,2,20,3,0,1,0,0,0,0,1.0,239001,239001,0,0.0,0,0,0,1,0,0,0.999999992,0.427614571,1170.848771,0.427614571,0.666666667,0,0,debit,Normal
684,CASH_OUT,459.38,C24326875,459.38,0.0,C1071787427,277498.02,277957.4,1,0,1,1,12,0,0,1,0,0,0,0,0.999999998,452336,452336,0,1.0,0,0,0,1,0,0,0.999999998,0.001655435,0.999999998,0.001655435,1.0,0,0,debit,Account Takeover Fraud
395,CASH_IN,239270.94,C1598898328,55883.0,295153.94,C1986447740,0.0,0.0,0,0,1,1,11,2,1,0,0,0,0,0,1.0,404170,404170,0,0.0,0,0,0,1,0,0,-4.281640928,0.0,4.281640928,239271000000.0,1.0,0,0,credit,Normal
302,CASH_OUT,250748.89,C392480825,0.0,0.0,C823472657,299732.96,550481.85,0,0,1,1,14,5,0,1,0,0,0,0,1.0,295896,295896,0,0.0,0,0,0,1,0,1,0.0,0.836574296,250749000000.0,0.836574296,1.0,0,0,debit,Normal
374,CASH_IN,115326.35,C307022980,3958615.98,4073942.33,C1595545090,177527.6,62201.25,0,0,1,2,14,1,1,0,0,0,0,0,1.0,325409,325409,0,0.0,0,0,0,1,0,0,-0.029132998,-0.649624903,0.029132998,0.649624903,0.666666667,0,0,credit,Normal
274,CASH_OUT,379057.93,C1025414577,379057.93,0.0,C2113218952,79634.67,458692.6,1,0,1,3,10,4,0,1,0,0,0,0,1.0,125753,125753,0,0.333333333,0,0,0,1,0,0,1.0,4.759961082,1.0,4.759961082,0.5,0,0,debit,Account Takeover Fraud
213,CASH_IN,141163.45,C1157739714,206275.0,347438.45,C2000239891,86237.74,0.0,0,0,1,1,21,1,1,0,0,0,0,0,1.0,199432,199432,0,0.0,0,0,0,1,0,0,-0.684345897,-1.0,0.684345897,1.63691036,1.0,0,0,credit,Normal
595,PAYMENT,765.62,C351314315,65116.03,64350.41,M344760043,0.0,0.0,0,0,1,1,19,3,0,0,0,1,0,0,0.999999999,447800,447800,0,0.0,0,0,0,1,0,0,0.011757781,0.0,0.011757781,765620000.0,1.0,0,0,upi,Normal
329,CASH_OUT,79027.88,C922712433,712078.01,633050.13,C642971924,313904.46,392932.34,0,0,1,1,17,6,0,1,0,0,0,0,1.0,330971,330971,0,0.0,0,0,0,1,0,1,0.110982054,0.251757748,0.110982054,0.251757748,1.0,0,0,debit,Normal
177,CASH_IN,154590.11,C561483411,18166.0,172756.11,C1138072528,369296.96,214706.84,0,0,1,2,9,0,1,0,0,0,0,0,1.0,106295,106295,0,0.0,0,0,0,1,0,0,-8.509859627,-0.418606533,8.509859627,0.418606506,0.666666667,0,0,credit,Normal
668,CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,1,0,1,2,20,6,0,1,0,0,0,0,1.0,171030,171030,0,0.5,0,0,0,1,0,1,1.0,68.97300464,1.0,68.97300464,0.666666667,0,0,debit,Account Takeover Fraud
255,TRANSFER,1130927.61,C890429296,0.0,0.0,C618339722,1558709.06,2689636.66,0,0,1,4,15,3,0,0,0,0,1,0,1.0,30943,30943,0,0.0,0,0,0,1,0,0,0.0,0.725554004,1130930000000.0,0.725554011,0.4,0,0,transfer,Normal
305,CASH_IN,234499.3,C1852032801,40807.0,275306.3,C286834421,7332234.91,7097735.61,0,0,1,3,17,5,1,0,0,0,0,0,1.0,249757,249757,0,0.0,0,0,0,1,0,1,-5.746545936,-0.031981968,5.746545936,0.031981968,0.5,0,0,credit,Normal
522,CASH_IN,243106.92,C1511463009,5609186.31,5852293.23,C1991098797,14388943.73,14503898.61,0,0,1,4,18,0,1,0,0,0,0,0,1.0,102872,102872,0,0.0,0,0,0,1,0,0,-0.043340853,0.007989112,0.043340853,0.016895397,0.4,0,0,credit,Normal
284,CASH_OUT,266264.73,C322284896,0.0,0.0,C950980214,1173389.07,1439653.8,0,0,1,2,20,4,0,1,0,0,0,0,1.0,57421,57421,0,0.0,0,0,0,1,0,0,0.0,0.226919388,266265000000.0,0.226919388,0.666666667,0,0,debit,Normal
46,CASH_IN,162369.15,C1628053172,62185.0,224554.15,C431258334,1110408.31,948039.16,0,0,1,2,22,1,1,0,0,0,0,0,1.0,6063,6063,0,0.0,0,0,0,1,0,0,-2.611066173,-0.146224725,2.611066173,0.146224725,0.666666667,0,0,credit,Normal
329,PAYMENT,4939.33,C1982895723,0.0,0.0,M1005426685,0.0,0.0,0,0,1,1,17,6,0,0,0,1,0,0,1.0,330568,330568,0,0.0,0,0,0,1,0,1,0.0,0.0,4939330000.0,4939330000.0,1.0,0,0,upi,Normal
203,CASH_OUT,211937.73,C401556528,0.0,0.0,C1921732736,664014.24,949202.48,0,0,1,6,11,1,0,1,0,0,0,0,1.0,45628,45628,0,0.0,0,0,0,1,0,0,0.0,0.429491151,211938000000.0,0.319176483,0.285714286,0,0,debit,Normal
38,TRANSFER,811163.23,C1975548713,3161.0,0.0,C341630418,1495765.98,2306929.21,0,0,1,3,14,1,0,0,0,0,1,0,1.0,44116,44116,0,0.0,0,0,0,1,0,0,1.0,0.542306244,256.616017,0.542306244,0.5,0,0,transfer,Normal
36,CASH_IN,224243.08,C2138994211,21796014.87,22020257.95,C2075598173,677417.89,139775.24,0,0,1,4,12,1,1,0,0,0,0,0,1.0,19183,19183,0,0.0,0,0,0,1,0,0,-0.010288261,-0.793664676,0.010288261,0.331026215,0.4,0,0,credit,Normal
275,PAYMENT,11793.39,C852526473,1053.0,0.0,M2130417301,0.0,0.0,0,0,1,1,11,4,0,0,0,1,0,0,1.0,263431,263431,0,0.0,0,0,0,1,0,0,0.999999999,0.0,11.19980056,11793390000.0,1.0,0,0,upi,Normal
18,CASH_IN,28234.59,C415229089,3647650.99,3675885.58,C437915791,11644115.55,11822141.59,0,0,1,3,18,0,1,0,0,0,0,0,1.0,32602,32602,0,0.0,0,0,0,1,0,0,-0.007740486,0.015288928,0.007740486,0.002424795,0.5,0,0,credit,Normal
41,CASH_OUT,122712.87,C1083669809,6010.0,0.0,C1960787556,320747.51,443460.37,0,0,1,1,17,1,0,1,0,0,0,0,1.0,62913,62913,0,0.0,0,0,0,1,0,0,1.0,0.382583983,20.41811481,0.382584014,1.0,0,0,debit,Normal
398,PAYMENT,7699.54,C641659090,120537.0,112837.46,M1011532880,0.0,0.0,0,0,1,1,14,2,0,0,0,1,0,0,1.0,410015,410015,0,0.0,0,0,0,1,0,0,0.063876984,0.0,0.063876984,7699540000.0,1.0,0,0,upi,Normal
37,CASH_OUT,20704.54,C1634819610,0.0,0.0,C1186316329,1824293.34,1844997.88,0,0,1,3,13,1,0,1,0,0,0,0,1.0,53224,53224,0,0.0,0,0,0,1,0,0,0.0,0.011349348,20704540000.0,0.011349348,0.5,0,0,debit,Normal
493,CASH_OUT,381469.03,C700363493,257470.0,0.0,C2108175056,0.0,381469.03,0,0,1,1,13,6,0,1,0,0,0,0,1.0,433859,433859,0,0.0,0,0,0,1,0,1,1.0,381469000000.0,1.48160574,381469000000.0,1.0,0,0,debit,Normal
692,PAYMENT,3313.33,C1838184867,29956.0,26642.67,M1288127282,0.0,0.0,0,0,1,1,20,0,0,0,0,1,0,0,1.0,454876,454876,0,0.0,0,0,0,1,0,0,0.110606556,0.0,0.110606556,3313330000.0,1.0,0,0,upi,Normal
329,CASH_IN,237762.15,C998054402,82516.0,320278.15,C640978469,0.0,0.0,0,0,1,1,17,6,1,0,0,0,0,0,1.0,330772,330772,0,0.0,0,0,0,1,0,1,-2.881406636,0.0,2.881406636,237762000000.0,1.0,0,0,credit,Normal
235,PAYMENT,1367.76,C1655881036,0.0,0.0,M204352397,0.0,0.0,0,0,1,1,19,2,0,0,0,1,0,0,0.999999999,222837,222837,0,0.0,0,0,0,1,0,0,0.0,0.0,1367760000.0,1367760000.0,1.0,0,0,upi,Normal
111,TRANSFER,574709.63,C1494632213,574709.63,0.0,C664508349,0.0,0.0,1,0,1,2,15,4,0,0,0,0,1,0,1.0,77492,77492,0,0.5,0,0,0,1,0,0,1.0,0.0,1.0,574710000000.0,0.666666667,0,0,transfer,Fake Transfer Fraud
356,CASH_IN,24483.38,C932552219,17738850.91,17763334.28,C1116455297,1054263.14,1029779.76,0,0,1,3,20,0,1,0,0,0,0,0,1.0,164671,164671,0,0.0,0,0,0,1,0,0,-0.001380212,-0.023223215,0.001380212,0.023223215,0.5,0,0,credit,Normal
139,CASH_IN,172894.2,C773594245,17509.0,190403.2,C1349045223,134600.3,0.0,0,0,1,2,19,5,1,0,0,0,0,0,1.0,97042,97042,0,0.0,0,0,0,1,0,1,-9.87459021,-1.0,9.87459021,1.284500852,0.666666667,0,0,credit,Normal
186,CASH_OUT,142365.81,C1226664968,33288.0,0.0,C388239152,7898084.88,8040450.69,0,0,1,5,18,0,0,1,0,0,0,0,1.0,21781,21781,0,0.0,0,0,0,1,0,0,1.0,0.018025358,4.276790735,0.018025358,0.333333333,0,0,debit,Normal
357,TRANSFER,1621796.24,C1010743808,0.0,0.0,C1248366988,7562147.91,9183944.16,0,0,1,2,21,0,0,0,0,0,1,0,1.0,370006,370006,0,0.0,0,0,0,1,0,0,0.0,0.214462381,1621800000000.0,0.21446238,0.666666667,0,0,transfer,Normal
664,CASH_OUT,78501.33,C1200908792,2094.0,0.0,C805705211,83513.41,162014.74,0,0,1,2,16,6,0,1,0,0,0,0,1.0,347447,347447,0,0.0,0,0,0,1,0,1,1.0,0.939984728,37.48869626,0.939984728,0.666666667,0,0,debit,Normal
185,CASH_OUT,170539.19,C1964646118,859.0,0.0,C1519811036,1362742.3,1533281.5,0,0,1,1,17,0,0,1,0,0,0,0,1.0,158521,158521,0,0.0,0,0,0,1,0,0,0.999999999,0.12514413,198.5322349,0.125144123,1.0,0,0,debit,Normal
279,CASH_OUT,189881.8,C133446162,0.0,0.0,C1937709817,3659328.47,3849210.27,0,0,1,5,15,4,0,1,0,0,0,0,1.0,17752,17752,0,0.0,0,0,0,1,0,0,0.0,0.051889794,189882000000.0,0.051889794,0.333333333,0,0,debit,Normal
332,CASH_OUT,28946.78,C1715598271,217264.0,188317.22,C1595108596,1699843.93,1728790.71,0,0,1,1,20,6,0,1,0,0,0,0,1.0,339008,339008,0,0.0,0,0,0,1,0,1,0.133233209,0.017029081,0.133233209,0.017029081,1.0,0,0,debit,Normal
96,CASH_IN,4190.04,C1025118328,1598849.44,1603039.47,C620056343,1029717.88,1025527.85,0,0,1,2,0,4,1,0,0,0,0,0,1.0,59456,59456,0,0.0,0,0,0,1,1,0,-0.002620653,-0.004069105,0.00262066,0.004069115,0.666666667,0,0,credit,Normal
322,PAYMENT,2681.05,C2025431238,0.0,0.0,M1503135548,0.0,0.0,0,0,1,1,10,6,0,0,0,1,0,0,1.0,317404,317404,0,0.0,0,0,0,1,0,1,0.0,0.0,2681050000.0,2681050000.0,1.0,0,0,upi,Normal
217,PAYMENT,3301.86,C1498662560,132.0,0.0,M1639864505,0.0,0.0,0,0,1,1,1,2,0,0,0,1,0,0,1.0,201586,201586,0,0.0,0,0,0,1,1,0,0.999999992,0.0,25.01409072,3301860000.0,1.0,0,0,upi,Normal
80,TRANSFER,173782.59,C517594835,173782.59,0.0,C1448192965,0.0,0.0,1,0,1,1,8,3,0,0,0,0,1,0,1.0,75287,75287,0,1.0,0,0,0,1,0,0,1.0,0.0,1.0,173783000000.0,1.0,0,0,transfer,Fake Transfer Fraud
153,PAYMENT,14917.57,C1324042398,0.0,0.0,M1570111969,0.0,0.0,0,0,1,1,9,6,0,0,0,1,0,0,1.0,109534,109534,0,0.0,0,0,0,1,0,1,0.0,0.0,14917570000.0,14917570000.0,1.0,0,0,upi,Normal
405,CASH_OUT,82236.47,C471128822,48478.0,0.0,C591119373,28125.95,110362.42,0,0,1,2,21,2,0,1,0,0,0,0,1.0,426033,426033,0,0.0,0,0,0,1,0,0,1.0,2.923864616,1.696366806,2.923864616,0.666666667,0,0,debit,Normal
288,CASH_OUT,219263.72,C1301107552,0.0,0.0,C1960916966,2856354.68,3075618.4,0,0,1,2,0,5,0,1,0,0,0,0,1.0,284754,284754,0,0.0,0,0,0,1,1,1,0.0,0.076763478,219264000000.0,0.076763478,0.666666667,0,0,debit,Normal
597,CASH_IN,225991.12,C1774840941,63106.56,289097.68,C332769257,275546.58,49555.46,0,0,1,2,21,3,1,0,0,0,0,0,1.0,237386,237386,0,0.0,0,0,0,1,0,0,-3.581103454,-0.820155779,3.581103454,0.820155779,0.666666667,0,0,credit,Normal
129,PAYMENT,25861.29,C92341279,145433.33,119572.04,M1532400628,0.0,0.0,0,0,1,1,9,5,0,0,0,1,0,0,1.0,79786,79786,0,0.0,0,0,0,1,0,1,0.177822305,0.0,0.177822305,25861290000.0,1.0,0,0,upi,Normal
350,CASH_IN,51186.47,C2066940910,1541324.83,1592511.3,C1991142198,562213.23,511026.75,0,0,1,2,14,0,1,0,0,0,0,0,1.0,301794,301794,0,0.0,0,0,0,1,0,0,-0.033209398,-0.091044602,0.033209398,0.091044585,0.666666667,0,0,credit,Normal
306,CASH_IN,90574.07,C1901876126,15828.0,106402.07,C527524225,0.0,0.0,0,0,1,1,18,5,1,0,0,0,0,0,1.0,305011,305011,0,0.0,0,0,0,1,0,1,-5.722395122,0.0,5.722395122,90574070000.0,1.0,0,0,credit,Normal
233,TRANSFER,949995.28,C578320838,0.0,0.0,C1905433695,990089.91,1940085.19,0,0,1,2,17,2,0,0,0,0,1,0,1.0,132683,132683,0,0.0,0,0,0,1,0,0,0.0,0.959504052,949995000000.0,0.959504052,0.666666667,0,0,transfer,Normal
350,TRANSFER,1006044.75,C1119273797,124670.0,0.0,C280583711,323688.74,1329733.49,0,0,1,1,14,0,0,0,0,0,1,0,1.0,352605,352605,0,0.0,0,0,0,1,0,0,1.0,3.108062239,8.069661907,3.108062239,1.0,0,0,transfer,Normal
130,TRANSFER,1618194.22,C588042012,4561.0,0.0,C1796287634,13251586.19,14934627.22,0,0,1,8,10,5,0,0,0,0,1,0,1.0,13020,13020,0,0.0,0,0,0,1,0,1,1.0,0.12700676,354.7893487,0.122113247,0.222222222,0,0,transfer,Normal
37,PAYMENT,3544.22,C1935028027,61156.0,57611.78,M415213974,0.0,0.0,0,0,1,1,13,1,0,0,0,1,0,0,1.0,52912,52912,0,0.0,0,0,0,1,0,0,0.057953758,0.0,0.057953758,3544220000.0,1.0,0,0,upi,Normal
158,PAYMENT,19113.3,C448267272,0.0,0.0,M1769660115,0.0,0.0,0,0,1,1,14,6,0,0,0,1,0,0,1.0,120441,120441,0,0.0,0,0,0,1,0,1,0.0,0.0,19113300000.0,19113300000.0,1.0,0,0,upi,Normal
178,CASH_OUT,111447.06,C2102569500,0.0,0.0,C1542059995,2400278.33,2511725.39,0,0,1,2,10,0,0,1,0,0,0,0,1.0,95475,95475,0,0.0,0,0,0,1,0,0,0.0,0.04643089,111447000000.0,0.04643089,0.666666667,0,0,debit,Normal
258,CASH_OUT,92378.17,C538037484,0.0,0.0,C2046266724,349128.02,441506.19,0,0,1,2,18,3,0,1,0,0,0,0,1.0,250788,250788,0,0.0,0,0,0,1,0,0,0.0,0.264596838,92378170000.0,0.264596838,0.666666667,0,0,debit,Normal
230,CASH_OUT,85639.22,C1481092332,0.0,0.0,C2114582915,577328.33,662967.55,0,0,1,5,14,2,0,1,0,0,0,0,1.0,79003,79003,0,0.0,0,0,0,1,0,0,0.0,0.148337117,85639220000.0,0.148337117,0.333333333,0,0,debit,Normal
260,PAYMENT,319.84,C1001595925,0.0,0.0,M1867951233,0.0,0.0,0,0,1,1,20,3,0,0,0,1,0,0,0.999999997,256977,256977,0,0.0,0,0,0,1,0,0,0.0,0.0,319840000.0,319840000.0,1.0,0,0,upi,Normal
377,TRANSFER,376845.7,C1575521038,0.0,0.0,C1334561757,576342.09,953187.8,0,0,1,2,17,1,0,0,0,0,1,0,1.0,212996,212996,0,0.0,0,0,0,1,0,0,0.0,0.653857694,376846000000.0,0.653857677,0.666666667,0,0,transfer,Normal
346,CASH_OUT,72613.45,C471246828,0.0,0.0,C1206922386,134790.0,207403.45,0,0,1,3,10,0,0,1,0,0,0,0,1.0,313782,313782,0,0.0,0,0,0,1,0,0,0.0,0.538715409,72613450000.0,0.538715409,0.5,0,0,debit,Normal
469,PAYMENT,22244.78,C1400287605,32069.0,9824.22,M1845692505,0.0,0.0,0,0,1,1,13,5,0,0,0,1,0,0,1.0,431840,431840,0,0.0,0,0,0,1,0,1,0.693653684,0.0,0.693653684,22244780000.0,1.0,0,0,upi,Normal
8,PAYMENT,2187.26,C1529726336,1220.0,0.0,M483514357,0.0,0.0,0,0,1,1,8,0,0,0,0,1,0,0,1.0,1785,1785,0,0.0,0,0,0,1,0,0,0.999999999,0.0,1.792836064,2187260000.0,1.0,0,0,upi,Normal
204,CASH_OUT,100146.4,C1888378160,0.0,0.0,C382295008,105850.14,205996.54,0,0,1,2,12,1,0,1,0,0,0,0,1.0,55640,55640,0,0.0,0,0,0,1,0,0,0.0,0.946114951,100146000000.0,0.946114951,0.666666667,0,0,debit,Normal
653,CASH_OUT,119.65,C773613907,119.65,0.0,C1518370196,1183575.58,1183695.22,1,0,1,1,5,6,0,1,0,0,0,0,0.999999992,450622,450622,0,1.0,0,0,0,1,1,1,0.999999992,0.000101084,0.999999992,0.000101092,1.0,0,0,debit,Account Takeover Fraud
350,CASH_IN,6226.82,C801008331,221.0,6447.82,C1507910903,334687.12,328460.3,0,0,1,1,14,0,1,0,0,0,0,0,1.0,354567,354567,0,0.0,0,0,0,1,0,0,-28.17565598,-0.018604899,28.17565598,0.018604899,1.0,0,0,credit,Normal
21,PAYMENT,10582.28,C874729520,15210.36,4628.08,M605346991,0.0,0.0,0,0,1,1,21,0,0,0,0,1,0,0,1.0,40290,40290,0,0.0,0,0,0,1,0,0,0.695728438,0.0,0.695728438,10582280000.0,1.0,0,0,upi,Normal
301,PAYMENT,7713.22,C2091471961,0.0,0.0,M1152630862,0.0,0.0,0,0,1,1,13,5,0,0,0,1,0,0,1.0,294091,294091,0,0.0,0,0,0,1,0,1,0.0,0.0,7713220000.0,7713220000.0,1.0,0,0,upi,Normal
184,CASH_OUT,47539.79,C696663961,0.0,0.0,C300655327,757229.09,804768.88,0,0,1,2,16,0,0,1,0,0,0,0,1.0,94709,94709,0,0.0,0,0,0,1,0,0,0.0,0.062781252,47539790000.0,0.062781252,0.666666667,0,0,debit,Normal
563,CASH_OUT,1565621.39,C490326282,1565621.39,0.0,C1291474697,221000.18,1786621.57,1,0,1,2,11,2,0,1,0,0,0,0,1.0,269491,269491,0,0.5,0,0,0,1,0,0,1.0,7.084253913,1.0,7.084253913,0.666666667,0,0,debit,Account Takeover Fraud
12,PAYMENT,11972.39,C1240729638,0.0,0.0,M274787617,0.0,0.0,0,0,1,1,12,0,0,0,0,1,0,0,1.0,12350,12350,0,0.0,0,0,0,1,0,0,0.0,0.0,11972390000.0,11972390000.0,1.0,0,0,upi,Normal
37,TRANSFER,355613.07,C1654553093,0.0,0.0,C553018633,1832963.91,2188576.98,0,0,1,3,13,1,0,0,0,0,1,0,1.0,52425,52425,0,0.0,0,0,0,1,0,0,0.0,0.194009859,355613000000.0,0.194009859,0.5,0,0,transfer,Normal
234,CASH_OUT,44624.65,C352991884,0.0,0.0,C499305187,261073.04,305697.69,0,0,1,3,18,2,0,1,0,0,0,0,1.0,151445,151445,0,0.0,0,0,0,1,0,0,0.0,0.170927837,44624650000.0,0.170927837,0.5,0,0,debit,Normal
259,CASH_IN,257836.35,C1621352455,2334403.44,2592239.79,C1043553113,957777.22,699940.87,0,0,1,3,19,3,1,0,0,0,0,0,1.0,252994,252994,0,0.0,0,0,0,1,0,0,-0.110450638,-0.269202842,0.110450638,0.269202842,0.5,0,0,credit,Normal
210,PAYMENT,51610.68,C842298955,0.0,0.0,M1151692285,0.0,0.0,0,0,1,1,18,1,0,0,0,1,0,0,1.0,192048,192048,0,0.0,0,0,0,1,0,0,0.0,0.0,51610680000.0,51610680000.0,1.0,0,0,upi,Normal
280,CASH_OUT,226703.66,C224482396,811.0,0.0,C570322959,994956.24,1625955.63,0,0,1,2,16,4,0,1,0,0,0,0,1.0,271962,271962,0,0.0,0,0,0,1,0,0,0.999999999,0.634198133,279.5359553,0.227852895,0.666666667,0,0,debit,Normal
273,CASH_IN,39427.79,C1759275783,3220313.9,3259741.69,C909271348,541032.2,501604.41,0,0,1,2,9,4,1,0,0,0,0,0,1.0,260338,260338,0,0.0,0,0,0,1,0,0,-0.012243462,-0.072875126,0.012243462,0.072875126,0.666666667,0,0,credit,Normal
184,CASH_OUT,279679.87,C1854294033,10248.0,0.0,C790765083,706828.43,986508.3,0,0,1,5,16,0,0,1,0,0,0,0,1.0,63471,63471,0,0.0,0,0,0,1,0,0,1.0,0.395682825,27.29116608,0.395682825,0.333333333,0,0,debit,Normal
137,CASH_OUT,77959.79,C458673590,5045.0,0.0,C308972743,5053515.88,5131475.67,0,0,1,3,17,5,0,1,0,0,0,0,1.0,6329,6329,0,0.0,0,0,0,1,0,1,1.0,0.015426842,15.45288206,0.015426842,0.5,0,0,debit,Normal
